cam,x_new,y_new,date,time,effort,year,new_name,new_name2
K3,-1870375.371,645060.1601,7/6/2018,21:10:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
L7,-1872993.216,634705.0133,7/18/2018,21:10:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F9,-1889399.555,636635.0375,7/23/2018,21:10:00,85,2018,Canis lupus,Canis spp
I11,-1885962.223,626594.5185,8/11/2018,21:10:00,92,2018,Puma concolor,Puma concolor
C6,-1892782.512,646476.8839,8/17/2018,21:10:00,92,2018,Lepus americanus,Lepus americanus
K6,-1874026.487,636563.6014,8/26/2018,21:10:00,92,2018,Canis latrans,Canis spp
K4,-1871738.78,642413.4576,8/29/2018,21:10:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
B6,-1894767.195,649227.4085,9/19/2018,21:10:00,92,2018,Lepus americanus,Lepus americanus
L8,-1874783.508,631765.9353,9/27/2018,21:10:00,92,2018,Lepus americanus,Lepus americanus
L6,-1872091.458,637421.9161,7/28/2019,21:10:00,72,2019,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.487,636563.6014,7/5/2018,21:09:00,92,2018,Car truck,Car truck
K6,-1874026.487,636563.6014,7/16/2018,21:09:00,92,2018,Bos taurus,Bos taurus
G6,-1884460.798,642059.6253,8/8/2018,21:09:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I11,-1885962.223,626594.5185,8/11/2018,21:09:00,92,2018,Puma concolor,Puma concolor
D7,-1890238.697,644822.9866,8/24/2018,21:09:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.487,636563.6014,8/26/2018,21:09:00,92,2018,Canis latrans,Canis spp
D6,-1888940.981,646096.8555,8/31/2018,21:09:00,92,2018,Lepus americanus,Lepus americanus
I3,-1875013.96,647529.4259,9/1/2018,21:09:00,92,2018,Canis lupus,Canis spp
D6,-1888940.981,646096.8555,9/9/2018,21:09:00,92,2018,Mouse spp,Mouse spp
F8,-1888851.605,638355.2956,7/10/2019,21:09:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
K3,-1870375.371,645060.1601,8/3/2019,21:09:00,72,2019,Odocoileus hemionus,Odocoileus hemionus
D6,-1888940.981,646096.8555,8/18/2019,21:09:00,79,2019,Odocoileus hemionus,Odocoileus hemionus
J5,-1875159.559,642408.1998,7/4/2018,21:08:00,92,2018,Hiker hiker,Hiker hiker
H4,-1878684.727,647702.3284,8/6/2018,21:08:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I5,-1878258.239,642985.5725,8/7/2018,21:08:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G6,-1884460.798,642059.6253,8/8/2018,21:08:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F6,-1885529.993,645388.7828,8/8/2018,21:08:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I11,-1885962.223,626594.5185,8/11/2018,21:08:00,92,2018,Puma concolor,Puma concolor
C6,-1892782.512,646476.8839,8/14/2018,21:08:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I5,-1878258.239,642985.5725,8/20/2018,21:08:00,92,2018,Canis lupus,Canis spp
I9,-1883305.274,631806.718,8/26/2018,21:08:00,64,2018,Equus caballus,Equus caballus
J8,-1878930.298,635002.3583,9/8/2018,21:08:00,92,2018,Mouse spp,Mouse spp
J8,-1878930.298,635002.3583,9/24/2018,21:08:00,92,2018,Mouse spp,Mouse spp
K6,-1874026.487,636563.6014,7/5/2019,21:08:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.487,636563.6014,7/20/2019,21:08:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
J10,-1881759.197,628882.6741,8/12/2019,21:08:00,71,2019,Ursus americanus,Ursus americanus
K6,-1874026.487,636563.6014,8/18/2019,21:08:00,81,2019,Ursus americanus,Ursus americanus
K3,-1870375.371,645060.1601,8/27/2019,21:08:00,72,2019,Odocoileus hemionus,Odocoileus hemionus
L8,-1874783.508,631765.9353,9/2/2019,21:08:00,28,2019,Odocoileus hemionus,Odocoileus hemionus
L6,-1872091.458,637421.9161,9/3/2019,21:08:00,72,2019,Lepus americanus,Lepus americanus
I3,-1875013.96,647529.4259,9/7/2019,21:08:00,66,2019,Lepus americanus,Lepus americanus
I6,-1879235.887,639314.09,7/20/2018,21:07:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G6,-1884460.798,642059.6253,8/1/2018,21:07:00,92,2018,Lepus americanus,Lepus americanus
I5,-1878258.239,642985.5725,8/7/2018,21:07:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F6,-1885529.993,645388.7828,8/8/2018,21:07:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,8/26/2018,21:07:00,64,2018,Equus caballus,Equus caballus
D6,-1888940.981,646096.8555,9/8/2018,21:07:00,92,2018,Mouse spp,Mouse spp
F9,-1889399.555,636635.0375,7/5/2019,21:07:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.487,636563.6014,7/5/2019,21:07:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
J10a,-1881829.28,630414.9748,7/14/2019,21:07:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
K8,-1877717.09,632103.4584,7/31/2019,21:07:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
L7,-1872993.216,634705.0133,8/17/2019,21:07:00,72,2019,Bos taurus,Bos taurus
H4,-1878684.727,647702.3284,8/22/2019,21:07:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
L6,-1872091.458,637421.9161,9/3/2019,21:07:00,72,2019,Lepus americanus,Lepus americanus
I3,-1875013.96,647529.4259,9/7/2019,21:07:00,66,2019,Lepus americanus,Lepus americanus
K6,-1874026.487,636563.6014,7/5/2018,21:06:00,92,2018,Car truck,Car truck
K3,-1870375.371,645060.1601,7/9/2018,21:06:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G3,-1879874.609,648965.6001,7/22/2018,21:06:00,92,2018,Lynx canadensis,Lynx canadensis
E8,-1890218.778,638798.9033,7/23/2018,21:06:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I7,-1880905.774,636217.6978,7/24/2018,21:06:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F6,-1885529.993,645388.7828,8/8/2018,21:06:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I3,-1875013.96,647529.4259,9/1/2018,21:06:00,92,2018,Canis lupus,Canis spp
K6,-1874026.487,636563.6014,7/5/2019,21:06:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,7/14/2019,21:06:00,78,2019,Odocoileus hemionus,Odocoileus hemionus
J10a,-1881829.28,630414.9748,7/14/2019,21:06:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
K8,-1877717.09,632103.4584,7/15/2019,21:06:00,74,2019,Mountain biker,Mountain biker
K9,-1878172.783,629671.5583,7/25/2019,21:06:00,72,2019,car truck,car truck
H9,-1884373.854,634109.9213,8/19/2019,21:06:00,78,2019,Lepus americanus,Lepus americanus
K3,-1870375.371,645060.1601,8/20/2019,21:06:00,72,2019,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.727,647702.3284,8/22/2019,21:06:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
K3,-1870375.371,645060.1601,7/4/2018,21:05:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
J4,-1873782.831,645136.7258,7/6/2018,21:05:00,92,2018,Ursus americanus,Ursus americanus
J10a,-1881829.28,630414.9748,7/22/2018,21:05:00,92,2018,Equus caballus,Equus caballus
I7,-1880905.774,636217.6978,7/24/2018,21:05:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K3,-1870375.371,645060.1601,9/14/2018,21:05:00,92,2018,Lepus americanus,Lepus americanus
F8,-1888851.605,638355.2956,9/15/2018,21:05:00,92,2018,Lepus americanus,Lepus americanus
E6,-1888275.346,644761.3461,9/19/2018,21:05:00,92,2018,Canis lupus,Canis spp
I9,-1883305.274,631806.718,7/5/2019,21:05:00,78,2019,Equus caballus,Equus caballus
K6,-1874026.487,636563.6014,7/5/2019,21:05:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
L6,-1872091.458,637421.9161,7/30/2019,21:05:00,72,2019,Bos taurus,Bos taurus
L6,-1872091.458,637421.9161,8/29/2019,21:05:00,72,2019,Bos taurus,Bos taurus
E4,-1885393.616,648636.1642,7/2/2018,21:04:00,92,2018,Lepus americanus,Lepus americanus
H4,-1878684.727,647702.3284,7/2/2018,21:04:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K7,-1875739.423,634429.2378,7/6/2018,21:04:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I10,-1884265.037,629143.7134,7/13/2018,21:04:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J10a,-1881829.28,630414.9748,7/22/2018,21:04:00,92,2018,Equus caballus,Equus caballus
F5,-1884137.001,646631.5284,8/21/2018,21:04:00,92,2018,Lepus americanus,Lepus americanus
H4,-1878684.727,647702.3284,8/24/2018,21:04:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
D6,-1888940.981,646096.8555,9/16/2018,21:04:00,92,2018,Lepus americanus,Lepus americanus
E6,-1888275.346,644761.3461,9/19/2018,21:04:00,92,2018,Canis lupus,Canis spp
K6,-1874026.487,636563.6014,7/5/2019,21:04:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
F8,-1888851.605,638355.2956,7/11/2019,21:04:00,81,2019,Ursus americanus,Ursus americanus
D9,-1893782.414,639367.225,7/14/2019,21:04:00,74,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K6,-1874026.487,636563.6014,8/3/2019,21:04:00,81,2019,Hiker hiker,Hiker hiker
H10,-1886137.733,631694.5691,8/10/2019,21:04:00,92,2019,Odocoileus hemionus,Odocoileus hemionus
J10a,-1881829.28,630414.9748,9/12/2019,21:04:00,81,2019,Glaucomys sabrinus,Glaucomys sabrinus
J8,-1878930.298,635002.3583,7/9/2018,21:03:00,92,2018,Canis lupus,Canis spp
E5,-1886794.173,645844.4902,7/17/2018,21:03:00,92,2018,Hiker hiker,Hiker hiker
F9,-1889399.555,636635.0375,7/18/2018,21:03:00,85,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.727,647702.3284,8/17/2018,21:03:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K9,-1878172.783,629671.5583,8/29/2018,21:03:00,92,2018,Lepus americanus,Lepus americanus
D6,-1888940.981,646096.8555,9/15/2018,21:03:00,92,2018,Lepus americanus,Lepus americanus
H5,-1878605.236,644691.7393,7/3/2019,21:03:00,73,2019,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,7/5/2019,21:03:00,78,2019,Equus caballus,Equus caballus
G9,-1888376.282,633876.6079,8/3/2019,21:03:00,74,2019,Mountain biker,Mountain biker
E5,-1886794.173,645844.4902,9/5/2019,21:03:00,79,2019,Canis lupus,Canis spp
K3,-1870375.371,645060.1601,7/7/2018,21:02:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J8,-1878930.298,635002.3583,7/9/2018,21:02:00,92,2018,Canis lupus,Canis spp
E5,-1886794.173,645844.4902,7/17/2018,21:02:00,92,2018,Hiker hiker,Hiker hiker
I5,-1878258.239,642985.5725,8/22/2018,21:02:00,92,2018,Canis lupus,Canis spp
F8,-1888851.605,638355.2956,9/12/2018,21:02:00,92,2018,Lepus americanus,Lepus americanus
J4,-1873782.831,645136.7258,9/29/2018,21:02:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,7/5/2019,21:02:00,78,2019,Equus caballus,Equus caballus
H4,-1878684.727,647702.3284,7/30/2019,21:02:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
J7,-1877477.628,638269.198,8/14/2019,21:02:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
H5,-1878605.236,644691.7393,7/3/2018,21:01:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F8,-1888851.605,638355.2956,7/7/2018,21:01:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J10a,-1881829.28,630414.9748,8/8/2018,21:01:00,92,2018,Equus caballus,Equus caballus
I5,-1878258.239,642985.5725,8/22/2018,21:01:00,92,2018,Canis lupus,Canis spp
K10,-1880085.173,627354.0873,9/2/2018,21:01:00,92,2018,Lepus americanus,Lepus americanus
D6,-1888940.981,646096.8555,9/14/2018,21:01:00,92,2018,Lepus americanus,Lepus americanus
B6,-1894767.195,649227.4085,9/17/2018,21:01:00,92,2018,Lepus americanus,Lepus americanus
F5,-1884137.001,646631.5284,9/21/2018,21:01:00,92,2018,Lepus americanus,Lepus americanus
I9,-1883305.274,631806.718,7/5/2019,21:01:00,78,2019,Equus caballus,Equus caballus
G3,-1879874.609,648965.6001,7/6/2019,21:01:00,82,2019,Ursus arctos,Ursus arctos
K8,-1877717.09,632103.4584,7/8/2019,21:01:00,74,2019,Mountain biker,Mountain biker
L7,-1872993.216,634705.0133,7/11/2019,21:01:00,72,2019,Bos taurus,Bos taurus
F9,-1889399.555,636635.0375,7/22/2019,21:01:00,74,2019,Ursus americanus,Ursus americanus
H4,-1878684.727,647702.3284,7/30/2019,21:01:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
G9,-1888376.282,633876.6079,8/3/2019,21:01:00,74,2019,Mountain biker,Mountain biker
E5,-1886794.173,645844.4902,9/8/2019,21:01:00,79,2019,Odocoileus hemionus,Odocoileus hemionus
I5,-1878258.239,642985.5725,7/4/2018,21:00:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J10a,-1881829.28,630414.9748,8/8/2018,21:00:00,92,2018,Equus caballus,Equus caballus
K6,-1874026.487,636563.6014,9/5/2018,21:00:00,92,2018,Lynx canadensis,Lynx canadensis
K6,-1874026.487,636563.6014,9/6/2018,21:00:00,92,2018,Car truck,Car truck
G6,-1884460.798,642059.6253,9/8/2018,21:00:00,92,2018,Mouse spp,Mouse spp
B6,-1894767.195,649227.4085,9/17/2018,21:00:00,92,2018,Lepus americanus,Lepus americanus
I9,-1883305.274,631806.718,7/5/2019,21:00:00,78,2019,Equus caballus,Equus caballus
L7,-1872993.216,634705.0133,7/11/2019,21:00:00,72,2019,Bos taurus,Bos taurus
F9,-1889399.555,636635.0375,7/22/2019,21:00:00,74,2019,Ursus americanus,Ursus americanus
G9,-1888376.282,633876.6079,8/3/2019,21:00:00,74,2019,Mountain biker,Mountain biker
K6,-1874026.487,636563.6014,8/6/2019,21:00:00,81,2019,Motorbike motorbike,Motorbike motorbike
C9,-1896888.657,639093.6407,8/8/2019,21:00:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
D9,-1893782.414,639367.225,8/9/2019,21:00:00,74,2019,Lepus americanus,Lepus americanus
I9,-1883305.274,631806.718,8/17/2019,21:00:00,78,2019,Equus caballus,Equus caballus
K8,-1877709.629,632099.975,7/12/2018,20:59:00,92,2018,Motor bike,Motor bike
I10,-1884265.037,629143.7134,7/13/2018,20:59:00,92,2018,Unidentified vehicle,Unidentified vehicle
I10,-1884265.037,629143.7134,7/13/2018,20:59:00,92,2018,Motor bike,Motor bike
K9,-1878172.783,629671.5583,8/22/2018,20:59:00,92,2018,Car truck,Car truck
H4,-1878684.727,647702.3284,8/31/2018,20:59:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G6,-1884460.798,642059.6253,9/4/2018,20:59:00,92,2018,Mouse spp,Mouse spp
L7,-1872993.216,634705.0133,7/11/2019,20:59:00,72,2019,Bos taurus,Bos taurus
K4,-1871738.78,642413.4576,7/31/2019,20:59:00,72,2019,Odocoileus hemionus,Odocoileus hemionus
G3,-1879874.609,648965.6001,8/12/2019,20:59:00,82,2019,Ursus americanus,Ursus americanus
C9,-1896888.657,639093.6407,8/17/2019,20:59:00,74,2019,car truck,car truck
I9,-1883305.274,631806.718,8/17/2019,20:59:00,78,2019,Equus caballus,Equus caballus
K9,-1878172.783,629671.5583,8/28/2019,20:59:00,72,2019,car truck,car truck
I3,-1875013.96,647529.4259,9/8/2019,20:59:00,66,2019,Canis lupus,Canis spp
F6,-1885529.993,645388.7828,8/3/2018,20:58:00,92,2018,Canis latrans,Canis spp
C9,-1896888.657,639093.6407,8/3/2018,20:58:00,92,2018,Car truck,Car truck
J7,-1877477.628,638269.198,8/22/2018,20:58:00,92,2018,Martes americana,Martes americana
H4,-1878684.727,647702.3284,8/31/2018,20:58:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.487,636563.6014,9/6/2018,20:58:00,92,2018,Car truck,Car truck
F8,-1888851.605,638355.2956,9/13/2018,20:58:00,92,2018,Lepus americanus,Lepus americanus
K10,-1880085.173,627354.0873,9/25/2018,20:58:00,92,2018,Lepus americanus,Lepus americanus
F9,-1889399.555,636635.0375,7/8/2019,20:58:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
L7,-1872993.216,634705.0133,7/13/2019,20:58:00,72,2019,Bos taurus,Bos taurus
E8,-1890218.778,638798.9033,7/16/2019,20:58:00,81,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K9,-1878172.783,629671.5583,7/18/2019,20:58:00,72,2019,car truck,car truck
K4,-1871738.78,642413.4576,7/31/2019,20:58:00,72,2019,Odocoileus hemionus,Odocoileus hemionus
H7,-1882114.858,639471.5309,8/7/2019,20:58:00,81,2019,Equus caballus,Equus caballus
G3,-1879874.609,648965.6001,8/12/2019,20:58:00,82,2019,Ursus americanus,Ursus americanus
L7,-1872993.216,634705.0133,8/30/2019,20:58:00,72,2019,Odocoileus hemionus,Odocoileus hemionus
K4,-1871738.78,642413.4576,7/2/2018,20:57:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K3,-1870375.371,645060.1601,7/13/2018,20:57:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
E6,-1888275.346,644761.3461,7/14/2018,20:57:00,92,2018,Ursus arctos,Ursus arctos
H10,-1886142.369,631694.0589,7/24/2018,20:57:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I6,-1879235.887,639314.09,8/9/2018,20:57:00,92,2018,Ursus arctos,Ursus arctos
H4,-1878684.727,647702.3284,8/31/2018,20:57:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I10,-1884265.037,629143.7134,7/11/2019,20:57:00,74,2019,Ursus americanus,Ursus americanus
L7,-1872993.216,634705.0133,7/13/2019,20:57:00,72,2019,Bos taurus,Bos taurus
E5,-1886794.173,645844.4902,8/3/2019,20:57:00,79,2019,Hiker hiker,Hiker hiker
H4,-1878684.727,647702.3284,8/10/2019,20:57:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.727,647702.3284,8/29/2019,20:57:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
B6,-1894767.195,649227.4085,9/3/2019,20:57:00,80,2019,Ursus arctos,Ursus arctos
K4,-1871738.78,642413.4576,7/2/2018,20:56:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E6,-1888275.346,644761.3461,7/8/2018,20:56:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K3,-1870375.371,645060.1601,7/14/2018,20:56:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I9,-1883305.274,631806.718,8/14/2018,20:56:00,64,2018,Equus caballus,Equus caballus
F9,-1889399.555,636635.0375,8/15/2018,20:56:00,85,2018,Odocoileus hemionus,Odocoileus hemionus
I5,-1878258.239,642985.5725,8/17/2018,20:56:00,92,2018,Canis lupus,Canis spp
J9,-1880270.536,631791.3152,9/7/2018,20:56:00,92,2018,Lepus americanus,Lepus americanus
G4,-1881071.787,646909.9374,7/10/2019,20:56:00,82,2019,Ursus americanus,Ursus americanus
L7,-1872993.216,634705.0133,7/13/2019,20:56:00,72,2019,Bos taurus,Bos taurus
I3,-1875013.96,647529.4259,9/8/2019,20:56:00,66,2019,Canis lupus,Canis spp
I7,-1880905.774,636217.6978,7/1/2018,20:55:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I8,-1882255.416,633528.8729,7/1/2018,20:55:00,92,2018,Mountain biker,Mountain biker
K4,-1871738.78,642413.4576,7/2/2018,20:55:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I5,-1878258.239,642985.5725,7/9/2018,20:55:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
C6,-1892782.512,646476.8839,8/13/2018,20:55:00,92,2018,Ursus arctos,Ursus arctos
I5,-1878258.239,642985.5725,8/17/2018,20:55:00,92,2018,Canis lupus,Canis spp
E4,-1885393.616,648636.1642,8/26/2018,20:55:00,92,2018,Canis lupus,Canis spp
F8,-1888851.605,638355.2956,9/11/2018,20:55:00,92,2018,Lepus americanus,Lepus americanus
I9,-1883305.274,631806.718,7/14/2019,20:55:00,78,2019,Odocoileus hemionus,Odocoileus hemionus
J7,-1877477.628,638269.198,7/19/2019,20:55:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
E8,-1890218.778,638798.9033,7/27/2019,20:55:00,81,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K9,-1878172.783,629671.5583,8/9/2019,20:55:00,72,2019,Motorbike motorbike,Motorbike motorbike
K9,-1878172.783,629671.5583,8/9/2019,20:55:00,72,2019,Quad quad,Quad quad
H4,-1878684.727,647702.3284,8/10/2019,20:55:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
I4,-1876050.135,645426.7338,8/28/2019,20:55:00,76,2019,Odocoileus hemionus,Odocoileus hemionus
I7,-1880905.774,636217.6978,7/1/2018,20:54:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
B6,-1894767.195,649227.4085,7/5/2018,20:54:00,92,2018,Lepus americanus,Lepus americanus
F7,-1886173.329,642418.3807,7/8/2018,20:54:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K6,-1874026.487,636563.6014,8/25/2018,20:54:00,92,2018,Bos taurus,Bos taurus
I9,-1883305.274,631806.718,7/14/2019,20:54:00,78,2019,Odocoileus hemionus,Odocoileus hemionus
J7,-1877477.628,638269.198,7/19/2019,20:54:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
E8,-1890218.778,638798.9033,7/20/2019,20:54:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.727,647702.3284,7/22/2019,20:54:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
K9,-1878172.783,629671.5583,8/9/2019,20:54:00,72,2019,Quad quad,Quad quad
K9,-1878172.783,629671.5583,8/9/2019,20:54:00,72,2019,Motorbike motorbike,Motorbike motorbike
H4,-1878684.727,647702.3284,8/10/2019,20:54:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.727,647702.3284,8/19/2019,20:54:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
K9,-1878172.783,629671.5583,8/24/2019,20:54:00,72,2019,car truck,car truck
H5,-1878605.236,644691.7393,8/25/2019,20:54:00,73,2019,Canis lupus,Canis spp
G6,-1884460.798,642059.6253,7/21/2018,20:53:00,92,2018,Mountain biker,Mountain biker
D6,-1888940.981,646096.8555,7/25/2018,20:53:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G9,-1888376.282,633876.6079,8/24/2018,20:53:00,77,2018,Mountain biker,Mountain biker
K3,-1870375.371,645060.1601,9/17/2018,20:53:00,92,2018,Lepus americanus,Lepus americanus
J7,-1877477.628,638269.198,9/23/2018,20:53:00,92,2018,Vulpes vulpes,Vulpes vulpes
B6,-1894767.195,649227.4085,9/23/2018,20:53:00,92,2018,Lepus americanus,Lepus americanus
H7,-1882114.858,639471.5309,9/26/2018,20:53:00,82,2018,Lepus americanus,Lepus americanus
K10,-1880085.173,627354.0873,7/2/2019,20:53:00,71,2019,Ursus americanus,Ursus americanus
E8,-1890218.778,638798.9033,7/13/2019,20:53:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
F8,-1888851.605,638355.2956,7/18/2019,20:53:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.727,647702.3284,7/22/2019,20:53:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.727,647702.3284,8/10/2019,20:53:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.727,647702.3284,8/22/2019,20:53:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
K9,-1878172.783,629671.5583,8/24/2019,20:53:00,72,2019,car truck,car truck
K3,-1870375.371,645060.1601,7/20/2018,20:52:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I7,-1880905.774,636217.6978,8/1/2018,20:52:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
